2013-05-24	2281.4450	2292.5950	2270.2500	2288.5330
2013-05-27	2286.6610	2301.7020	2283.9350	2293.0770
2013-05-28	2293.4000	2322.0990	2281.4680	2321.3180
2013-05-29	2323.5390	2334.3350	2321.1660	2324.0170
2013-05-30	2316.2530	2325.7210	2310.4920	2317.7490
2013-05-31	2320.7390	2325.5340	2299.3690	2300.5950
2013-06-03	2300.2090	2313.4250	2294.1130	2299.2520
2013-06-04	2297.1000	2297.1000	2264.7610	2272.4160
2013-06-05	2270.7120	2276.8650	2260.8710	2270.9310
2013-06-06	2264.4250	2266.6920	2240.0700	2242.1100
2013-06-07	2242.2630	2250.6290	2205.0660	2210.8980
2013-06-13	2190.1010	2190.1010	2126.2160	2148.3550
2013-06-14	2150.0600	2163.8460	2142.7800	2162.0410
2013-06-17	2165.9940	2169.3560	2147.0290	2156.2150
2013-06-18	2158.5460	2161.6810	2138.3470	2159.2910
2013-06-19	2150.8160	2150.8160	2115.7930	2143.4540
2013-06-20	2132.8130	2132.8130	2082.8250	2084.0210
2013-06-21	2058.9780	2085.8600	2042.8790	2073.0950
2013-06-24	2068.8620	2068.8620	1958.4010	1963.2350
2013-06-25	1948.3150	1963.5660	1849.6530	1959.5080
2013-06-26	1954.4740	1959.1580	1922.8240	1951.4950
2013-06-27	1955.1260	1980.5400	1942.3710	1950.0130
2013-06-28	1935.5160	1987.9840	1925.6510	1979.2060
2013-07-01	1965.9870	1995.9160	1957.5710	1995.2420
2013-07-02	1992.8900	2007.6200	1978.4280	2006.5600
2013-07-03	1996.5060	1996.5370	1965.5190	1994.2680
2013-07-04	1982.8700	2022.1360	1974.1030	2006.0980
2013-07-05	2006.1910	2021.5410	2002.3670	2007.1990
2013-07-08	1983.2150	1983.2150	1953.1210	1958.2730
2013-07-09	1953.6020	1969.1490	1946.3660	1965.4540
2013-07-10	1962.8400	2009.3600	1960.2770	2008.1260
2013-07-11	2011.0200	2092.8680	2010.4000	2072.9910
2013-07-12	2068.0440	2074.8570	2036.0500	2039.4860
2013-07-15	2046.1190	2076.6650	2037.2480	2059.3900
2013-07-16	2054.6000	2066.3630	2038.5350	2065.7200
2013-07-17	2061.1860	2075.8130	2043.2310	2044.9220
2013-07-18	2038.4000	2043.3720	2016.8990	2023.3960
2013-07-19	2025.3170	2035.2200	1990.2530	1992.6480
2013-07-22	1977.7330	2005.4740	1970.6390	2004.7620
2013-07-23	2008.9550	2051.5260	2005.0920	2043.8760
2013-07-24	2035.6910	2042.7730	2010.4240	2033.3290
2013-07-25	2037.3360	2045.3650	2016.4310	2021.1740
2013-07-26	2013.1900	2021.5740	2000.7970	2010.8500
2013-07-29	1997.8380	1997.8380	1969.8530	1976.3060
2013-07-30	1981.4520	2006.2320	1965.3610	1990.0640
2013-07-31	2000.7940	2015.4720	1987.8800	1993.7990
2013-08-01	2000.8180	2029.9280	1997.0580	2029.0670
2013-08-02	2039.5140	2047.0840	2025.6540	2029.4180
2013-08-05	2031.7240	2050.9110	2025.2260	2050.4810
2013-08-06	2043.6530	2066.7400	2034.9570	2060.5000
2013-08-07	2056.3670	2069.5610	2043.7500	2046.7780
2013-08-08	2044.4360	2058.5610	2037.2510	2044.8950
2013-08-09	2052.2440	2061.7080	2030.1270	2052.2350
2013-08-12	2058.4160	2102.3470	2055.7150	2101.2830
2013-08-13	2101.3240	2106.3970	2093.7960	2106.1560
2013-08-14	2109.2250	2122.9650	2093.0430	2100.1370
2013-08-15	2099.2790	2108.4050	2079.9690	2081.8800
2013-08-16	2075.9830	2198.8480	2061.6540	2068.4520
2013-08-19	2055.1280	2091.1320	2052.7030	2085.6020
2013-08-20	2081.9660	2098.9800	2066.0720	2072.5950
2013-08-21	2076.2710	2076.3170	2056.9130	2072.9610
2013-08-22	2069.3130	2083.3330	2062.3670	2067.1240
2013-08-23	2075.9290	2079.8460	2029.3650	2057.4580
2013-08-26	2061.4170	2097.3440	2056.1330	2096.4740
2013-08-27	2095.4400	2105.3760	2090.4250	2103.5670
2013-08-28	2092.3110	2113.8170	2080.8610	2101.3010
2013-08-29	2108.4360	2110.8940	2088.2360	2097.2270
2013-08-30	2097.2170	2114.3930	2089.0950	2098.3820
2013-09-02	2104.0900	2108.6830	2078.4550	2098.4480
2013-09-03	2100.4490	2123.8470	2095.4550	2123.1120
2013-09-04	2121.6800	2132.9960	2115.7530	2127.6180
